2885,0,0,0,0,0,0,1.88377047,0.79786521,1.58211589,0.89601755,1.17352736,1.29208219,1.06265318,2.13954163,0.9747265,2.30567431,0,0,0,0,0,0,0,56:14.0,0,0,,,,,,,,,,,,,,,,,,
2886,0,0,0,0,0,0,1.96138334,0.84472519,1.63819802,0.96973222,1.20893645,1.35199273,1.0768522,2.11317897,1.00269997,2.25048089,0,0,0,0,0,0,0,56:14.0,0,0,,,,,,,,,,,,,,,,,,
2887,0,0,0,0,0,0,1.94156086,0.84687227,1.62936866,0.9584496,1.20701289,1.33119476,1.03442192,2.12276196,0.95699817,2.25717568,0,0,0,0,0,0,0,56:14.0,0,0,,,,,,,,,,,,,,,,,,
2888,0,0,0,0,0,0,1.93697381,0.82476395,1.59570456,0.92308921,1.17579591,1.26727283,1.02013922,2.11340928,0.96074438,2.27123594,0,0,0,0,0,0,0,56:14.0,0,0,,,,,,,,,,,,,,,,,,
2889,0,0,0,0,0,0,2.03446507,0.90759242,1.73108053,1.02655387,1.24979603,1.42467773,1.11013019,2.1377461,1.04062819,2.28249311,0,0,0,0,0,0,0,56:15.0,0,0,,,,,,,,,,,,,,,,,,
2890,0,0,0,0,0,0,1.96908748,0.8858484,1.66141212,0.99023825,1.24478483,1.38074076,1.05392575,2.1319077,0.99616331,2.23605323,0,0,0,0,0,0,0,56:15.0,0,0,,,,,,,,,,,,,,,,,,
2891,0,0,0,0,0,0,1.94864023,0.83663487,1.6025883,0.93204087,1.18486702,1.27870953,0.98228192,2.10581064,0.91150707,2.21607113,0,0,0,0,0,0,0,56:15.0,0,0,,,,,,,,,,,,,,,,,,
2892,0,0,0,0,0,0,1.99364245,0.90203989,1.68050396,0.98771131,1.2730751,1.42522502,1.10416281,2.19698644,1.05679262,2.32740617,0,0,0,0,0,0,0,56:15.0,0,0,,,,,,,,,,,,,,,,,,
2893,0,0,0,0,0,0,1.97958088,0.88735259,1.6694864,0.98575675,1.252967,1.38006377,1.07988298,2.15431833,1.02439666,2.29894304,0,0,0,0,0,0,1,56:15.0,0,0,,,,,,,,,,,,,,,,,,
2894,0,0,0,0,0,0,1.94358122,0.83160299,1.60322344,0.95304716,1.19259167,1.29215598,1.03408337,2.12416744,0.97131139,2.27697682,0,0,0,0,0,0,1,56:16.0,0,0,,,,,,,,,,,,,,,,,,
2895,0,0,0,0,0,0,1.96934438,0.84774417,1.68776166,1.00596666,1.22882712,1.41539991,1.16540205,2.156183,1.08722186,2.31065369,0,0,0,0,0,0,1,56:16.0,0,0,,,,,,,,,,,,,,,,,,
2896,0,0,0,0,0,0,1.98998427,0.86653161,1.68640518,1.04597878,1.24597311,1.43515253,1.14609289,2.14888358,1.06272423,2.23556566,0,0,0,0,0,0,1,56:16.0,0,0,,,,,,,,,,,,,,,,,,
2897,0,0,0,0,0,0,1.96236122,0.83729827,1.64338601,1.00345325,1.21465588,1.36068618,1.09075189,2.11612916,1.00416124,2.16680813,0,0,0,0,0,0,1,56:16.0,0,0,,,,,,,,,,,,,,,,,,
2898,0,0,0,0,0,0,1.91968799,0.79295874,1.61466992,0.94717872,1.19576228,1.31526804,1.11686933,2.15099335,1.0324378,2.23272276,0,0,0,0,0,0,1,56:16.0,0,0,,,,,,,,,,,,,,,,,,
2899,0,0,0,0,0,0,2.01259732,0.88140881,1.72306395,1.04933059,1.25232387,1.45916867,1.18118191,2.18412995,1.08560777,2.25993371,0,0,0,0,0,0,1,56:17.0,0,0,,,,,,,,,,,,,,,,,,
2900,0,0,0,0,0,0,1.9882232,0.8655892,1.66063607,0.99987274,1.23102248,1.36243296,1.11628354,2.16232014,1.00822651,2.22817564,0,0,0,0,0,0,1,56:17.0,0,0,,,,,,,,,,,,,,,,,,
2901,0,0,0,0,0,0,1.91733134,0.80179083,1.55609047,0.92635691,1.16475117,1.25494063,1.01864207,2.15420985,0.9268164,2.15532708,0,0,0,0,0,0,1,56:17.0,0,0,,,,,,,,,,,,,,,,,,
2902,0,0,0,0,0,0,1.96768439,0.83018798,1.66097867,0.99309391,1.22176373,1.39256763,1.17789376,2.17408729,1.07108247,2.21883368,0,0,0,0,0,0,1,56:17.0,0,0,,,,,,,,,,,,,,,,,,
2903,0,0,0,0,0,0,1.96347785,0.82108021,1.67855585,1.01757443,1.25058687,1.4029268,1.18617952,2.17689514,1.07066822,2.19970679,0,0,0,0,0,0,1,56:17.0,0,0,,,,,,,,,,,,,,,,,,
2904,0,0,0,0,0,0,1.93771839,0.80902851,1.63861966,1.00211656,1.23555601,1.37063086,1.12779665,2.17750382,1.00023127,2.11260986,0,0,0,0,0,0,1,56:18.0,0,0,,,,,,,,,,,,,,,,,,
2905,0,0,0,0,0,0,1.85581541,0.77319914,1.55246627,0.92453933,1.19371891,1.27990794,1.03084028,2.13809204,0.94963688,2.10138798,0,0,0,0,0,0,1,56:18.0,0,0,,,,,,,,,,,,,,,,,,
2906,0,0,0,0,0,0,2.00786734,0.85482436,1.75340843,1.03385091,1.2721889,1.44714844,1.21148336,2.21245408,1.06420386,2.28743505,0,0,0,0,0,0,1,56:18.0,0,0,,,,,,,,,,,,,,,,,,
2907,0,0,0,0,0,0,2.04873037,0.81997508,1.7514782,1.00865042,1.2222997,1.39002013,1.15545928,2.22697592,1.06003141,2.26077342,0,0,0,0,0,0,1,56:18.0,0,0,,,,,,,,,,,,,,,,,,
2908,0,0,0,0,0,0,1.89192641,0.86386377,1.59645402,0.90210766,1.22539508,1.32044542,1.0247494,2.23381376,0.9310863,2.30259562,0,0,0,0,0,0,1,56:18.0,0,0,,,,,,,,,,,,,,,,,,
2909,0,0,0,0,0,0,2.01778126,0.80992806,1.75472093,0.99034965,1.22683251,1.39327776,1.19100118,2.21538377,1.06586254,2.4075346,0,0,0,0,0,0,1,56:19.0,0,0,,,,,,,,,,,,,,,,,,
2910,0,0,0,0,0,0,2.0133059,0.79804194,1.68897712,0.98077774,1.20025635,1.33094954,1.14195681,2.21759701,1.01902509,2.29993415,0,0,0,0,0,0,1,56:19.0,0,0,,,,,,,,,,,,,,,,,,
2911,0,0,0,0,0,0,1.9470098,0.73977327,1.6296401,0.9563663,1.13857949,1.27772188,1.07431281,2.13453841,0.95599699,2.18709207,0,0,0,0,0,0,1,56:19.0,0,0,,,,,,,,,,,,,,,,,,
2912,0,0,0,0,0,0,1.84462595,0.68319899,1.50099623,0.85428607,1.09460831,1.17488623,0.95632845,2.09846234,0.87469608,2.14101052,0,0,0,0,0,0,1,56:19.0,0,0,,,,,,,,,,,,,,,,,,
2913,0,0,0,0,0,0,1.91601062,0.73133343,1.61634815,0.92268324,1.15563333,1.31809008,1.04632699,2.15673614,0.95709515,2.17896008,0,0,0,0,0,0,1,56:19.0,0,0,,,,,,,,,,,,,,,,,,
2914,0,0,0,0,0,0,1.90435481,0.71853042,1.55853999,0.90790141,1.13034058,1.24953544,1.00756943,2.15438628,0.91101259,2.15599108,0,0,0,0,0,0,1,56:20.0,0,0,,,,,,,,,,,,,,,,,,
2915,0,0,0,0,0,0,1.83131945,0.66661072,1.46837318,0.85140693,1.08943236,1.17049265,0.92955679,2.07447028,0.81611103,2.09493065,0,0,0,0,0,0,1,56:20.0,0,0,,,,,,,,,,,,,,,,,,
2916,0,0,0,0,0,0,1.89318502,0.71916586,1.58413231,0.91918999,1.13293266,1.30853343,1.04643369,2.15376282,0.94952112,2.1828506,0,0,0,0,0,0,1,56:20.0,0,0,,,,,,,,,,,,,,,,,,
2917,0,0,0,0,0,0,1.86219871,0.7235353,1.5226841,0.90116751,1.15190423,1.26729655,0.98312575,2.09646106,0.88817465,2.13059497,0,0,0,0,0,0,1,56:20.0,0,0,,,,,,,,,,,,,,,,,,
2918,0,0,0,0,0,0,1.8001976,0.7067014,1.43300509,0.85721797,1.12514734,1.19857705,0.89392561,2.09503961,0.7985729,2.09611511,0,0,0,0,0,0,1,56:20.0,0,0,,,,,,,,,,,,,,,,,,
2919,0,0,0,0,0,0,1.81457162,0.7340557,1.46687233,0.85906535,1.14730358,1.24657547,0.98322117,2.09205937,0.90898514,2.15083432,0,0,0,0,0,0,1,56:21.0,0,0,,,,,,,,,,,,,,,,,,
2920,0,0,0,0,0,0,1.79972851,0.76288658,1.45050192,0.89606148,1.18457901,1.26858068,0.99223644,2.06592226,0.89697427,1.97692025,0,0,0,0,0,0,1,56:21.0,0,0,,,,,,,,,,,,,,,,,,
2921,0,0,0,0,0,0,1.7845726,0.71900582,1.42473447,0.88252079,1.16549289,1.23129666,0.99724168,2.08661652,0.86632067,1.92172623,0,0,0,0,0,0,1,56:21.0,0,0,,,,,,,,,,,,,,,,,,
2922,0,0,0,0,0,0,1.74786294,0.69095105,1.41743588,0.87156415,1.19085813,1.2650317,1.0727216,2.14100766,0.94031942,1.90385258,0,0,0,0,0,0,1,56:21.0,0,0,,,,,,,,,,,,,,,,,,
2923,0,0,0,0,0,0,1.86711204,0.77747762,1.53408015,0.97003406,1.22655296,1.35509539,1.1158272,2.13779664,0.93699068,1.96858525,0,0,0,0,0,0,1,56:21.0,0,0,,,,,,,,,,,,,,,,,,
2924,0,0,0,0,0,0,1.832973,0.78331059,1.46470785,0.93629158,1.22478914,1.30934548,1.07937157,2.17674518,0.89820176,1.91679275,0,0,0,0,0,0,1,56:22.0,0,0,,,,,,,,,,,,,,,,,,
2925,0,0,0,0,0,0,1.8027761,0.74123549,1.46556795,0.91579211,1.21160424,1.28334033,1.11793327,2.20583439,0.92622274,1.97595727,0,0,0,0,0,0,1,56:22.0,0,0,,,,,,,,,,,,,,,,,,
2926,0,0,0,0,0,0,1.90423965,0.8180294,1.56964004,1.01131427,1.27233028,1.4074012,1.20036745,2.21402144,1.00803351,1.96591961,0,0,0,0,0,0,1,56:22.0,0,0,,,,,,,,,,,,,,,,,,
2927,0,0,0,0,0,0,1.91610599,0.81235397,1.56181467,1.00296855,1.2704736,1.37691653,1.19776046,2.25907397,0.95460856,2.00450373,0,0,0,0,0,0,1,56:22.0,0,0,,,,,,,,,,,,,,,,,,
2928,0,0,0,0,0,0,1.89972329,0.7493608,1.56129622,0.95571333,1.20858455,1.2888006,1.17128372,2.26199579,0.9681384,2.1143527,0,0,0,0,0,0,1,56:22.0,0,0,,,,,,,,,,,,,,,,,,
2929,0,0,0,0,0,0,2.01773453,0.85772073,1.67184854,1.0477258,1.25615525,1.44498146,1.24542069,2.35731292,1.02869499,2.24773812,0,0,0,0,0,0,1,56:23.0,0,0,,,,,,,,,,,,,,,,,,
2930,0,0,0,0,0,0,1.96618402,0.83612025,1.61972928,1.00152338,1.2446239,1.3585763,1.16772115,2.29835677,0.95535374,2.17692924,0,0,0,0,0,0,1,56:23.0,0,0,,,,,,,,,,,,,,,,,,
2931,0,0,0,0,0,0,1.90898871,0.79879183,1.53859615,0.94082755,1.1841929,1.27146852,1.10431647,2.24819064,0.93730623,2.16629052,0,0,0,0,0,0,1,56:23.0,0,0,,,,,,,,,,,,,,,,,,
2932,0,0,0,0,0,0,1.99710178,0.8526001,1.66994643,1.03700852,1.26183021,1.43984473,1.25322044,2.32635832,1.0496583,2.19393444,0,0,0,0,0,0,1,56:23.0,0,0,,,,,,,,,,,,,,,,,,
2933,0,0,0,0,0,0,1.93889523,0.83027273,1.6055516,1.00899124,1.24019372,1.40738714,1.18922281,2.30405736,1.00230896,2.13930202,0,0,0,0,0,0,1,56:23.0,0,0,,,,,,,,,,,,,,,,,,
2934,0,0,0,0,0,0,1.86986303,0.7806617,1.5180757,0.94736099,1.19751954,1.3179456,1.12146783,2.29334164,0.94056922,2.08214498,0,0,0,0,0,0,1,56:24.0,0,0,,,,,,,,,,,,,,,,,,
2935,0,0,0,0,0,0,1.92906868,0.82278365,1.62763572,1.02982616,1.27542138,1.47778094,1.28682446,2.39594269,1.09782863,2.12073541,0,0,0,0,0,0,1,56:24.0,0,0,,,,,,,,,,,,,,,,,,
2936,0,0,0,0,0,0,1.9207083,0.82329673,1.61583936,1.03203154,1.25107312,1.45962107,1.25107551,2.40167356,1.05693841,2.08700085,0,0,0,0,0,0,1,56:24.0,0,0,,,,,,,,,,,,,,,,,,
2937,0,0,0,0,0,0,1.86736894,0.76833081,1.53860188,0.97566533,1.20582306,1.37248659,1.17528117,2.34333944,0.99075043,2.05965924,0,0,0,0,0,0,1,56:24.0,0,0,,,,,,,,,,,,,,,,,,
2938,0,0,0,0,0,0,1.91023707,0.81606263,1.61785734,1.01934493,1.25521994,1.49625969,1.29926789,2.4424336,1.11206436,2.11903167,0,0,0,0,0,0,1,56:24.0,0,0,,,,,,,,,,,,,,,,,,
2939,0,0,0,0,0,0,1.88828671,0.81207401,1.59848249,1.02309489,1.25197077,1.48656142,1.2604152,2.3690393,1.09854305,2.10258961,0,0,0,0,0,0,1,56:25.0,0,0,,,,,,,,,,,,,,,,,,
2940,0,0,0,0,0,0,1.85667491,0.79490173,1.52806664,0.97459877,1.22821736,1.42405355,1.17983079,2.361727,1.031183,2.06327891,0,0,0,0,0,0,1,56:25.0,0,0,,,,,,,,,,,,,,,,,,
2941,0,0,0,0,0,0,1.84485483,0.74047977,1.50727844,0.90384376,1.16792119,1.32933545,1.19344199,2.38324475,1.03961599,2.1140573,0,0,0,0,0,0,1,56:25.0,0,0,,,,,,,,,,,,,,,,,,
2942,0,0,0,0,0,0,1.93011463,0.82046998,1.61034095,1.00813639,1.22487748,1.47252285,1.27865362,2.40217185,1.11186779,2.15365911,0,0,0,0,0,0,1,56:25.0,0,0,,,,,,,,,,,,,,,,,,
2943,0,0,0,0,0,0,1.88804126,0.79380476,1.54044056,0.98129046,1.23692012,1.42793679,1.24651945,2.42572403,1.09560692,2.02557278,0,0,0,0,0,0,1,56:25.0,0,0,,,,,,,,,,,,,,,,,,
2944,0,0,0,0,0,0,1.84918129,0.73394626,1.47263718,0.94652963,1.22531068,1.3770256,1.25878203,2.39462662,1.04672217,1.87692487,0,0,0,0,0,0,1,56:26.0,0,0,,,,,,,,,,,,,,,,,,
2945,0,0,0,0,0,0,1.91925287,0.75555336,1.61666334,1.02506804,1.26764596,1.51513052,1.42034113,2.43807483,1.18697727,1.98470461,0,0,0,0,0,0,1,56:26.0,0,0,,,,,,,,,,,,,,,,,,
2946,0,0,0,0,0,0,1.93080878,0.79007435,1.60048914,1.03008699,1.27412438,1.50631618,1.38324964,2.42884135,1.16523528,2.02117658,0,0,0,0,0,0,1,56:26.0,0,0,,,,,,,,,,,,,,,,,,
2947,0,0,0,0,0,0,1.95711517,0.77924198,1.57289994,0.97882456,1.21716738,1.39041138,1.30071878,2.40999961,1.0850215,2.11894894,0,0,0,0,0,0,1,56:26.0,0,0,,,,,,,,,,,,,,,,,,
2948,0,0,0,0,0,0,1.86436772,0.70254236,1.48193479,0.9266457,1.17182469,1.3056823,1.23435545,2.37268305,1.02708721,2.06965613,0,0,0,0,0,0,1,56:26.0,0,0,,,,,,,,,,,,,,,,,,
2949,0,0,0,0,0,0,1.96173155,0.79577142,1.59986854,1.00444651,1.24883759,1.46610236,1.34594834,2.43488908,1.13620317,2.16308928,0,0,0,0,0,0,1,56:27.0,0,0,,,,,,,,,,,,,,,,,,
2950,0,0,0,0,0,0,1.94260907,0.78309304,1.55431366,0.98650455,1.22686517,1.38702142,1.29491878,2.37845421,1.10342634,2.08355093,0,0,0,0,0,0,1,56:27.0,0,0,,,,,,,,,,,,,,,,,,
2951,0,0,0,0,0,0,1.87113214,0.73039585,1.47353029,0.93877709,1.19131958,1.30254292,1.22830391,2.29552913,1.01297259,2.03886652,0,0,0,0,0,0,1,56:27.0,0,0,,,,,,,,,,,,,,,,,,
2952,0,0,0,0,0,0,1.82799792,0.70491457,1.48043919,0.93008339,1.2028718,1.35735011,1.29197276,2.28814125,1.08289099,2.05377769,0,0,0,0,0,0,1,56:27.0,0,0,,,,,,,,,,,,,,,,,,
2953,0,0,0,0,0,0,1.89690709,0.73330975,1.56020689,1.01813507,1.22975111,1.42018604,1.35709441,2.3118279,1.11715436,2.01640964,0,0,0,0,0,0,1,56:27.0,0,0,,,,,,,,,,,,,,,,,,
2954,0,0,0,0,0,0,1.86726499,0.73672831,1.48451209,0.96783704,1.21207118,1.35569501,1.25659811,2.24339795,1.04056656,2.0100081,0,0,0,0,0,0,1,56:28.0,0,0,,,,,,,,,,,,,,,,,,
2955,0,0,0,0,0,0,1.78287613,0.66824543,1.38645589,0.89872795,1.16147876,1.24527061,1.17168021,2.16522741,0.94419795,1.95307958,0,0,0,0,0,0,1,56:28.0,0,0,,,,,,,,,,,,,,,,,,
2956,0,0,0,0,0,0,1.82310569,0.69780874,1.49634707,0.97068346,1.20235622,1.3893075,1.29910362,2.19964027,1.06098199,1.99924755,0,0,0,0,0,0,1,56:28.0,0,0,,,,,,,,,,,,,,,,,,
2957,0,0,0,0,0,0,1.81501889,0.71382511,1.46512234,0.97386515,1.19595444,1.35620809,1.24275243,2.19861412,1.02036679,1.99431014,0,0,0,0,0,0,1,56:28.0,0,0,,,,,,,,,,,,,,,,,,
2958,0,0,0,0,0,0,1.76699805,0.69655514,1.37751353,0.90844274,1.15920544,1.26171339,1.12152922,2.15605974,0.91633868,1.97434771,0,0,0,0,0,0,1,56:28.0,0,0,,,,,,,,,,,,,,,,,,
2959,0,0,0,0,0,0,1.6732105,0.63804132,1.25989056,0.83393699,1.13315642,1.18206286,1.09650862,2.14972806,0.89466166,1.85772133,0,0,0,0,0,0,1,56:29.0,0,0,,,,,,,,,,,,,,,,,,
2960,0,0,0,0,0,0,1.76306999,0.68099773,1.38207054,0.9277246,1.20157123,1.31907785,1.23273885,2.22819328,0.9813565,1.82801044,0,0,0,0,0,0,1,56:29.0,0,0,,,,,,,,,,,,,,,,,,
2961,0,0,0,0,0,0,1.72220504,0.65311128,1.34566617,0.90942973,1.1845665,1.28459096,1.19577885,2.26730824,0.94421887,1.80796683,0,0,0,0,0,0,1,56:29.0,0,0,,,,,,,,,,,,,,,,,,
2962,0,0,0,0,0,0,1.64822495,0.61553508,1.25037062,0.84816849,1.1413343,1.19545531,1.09833205,2.25533175,0.86036903,1.65035546,0,0,0,0,0,0,1,56:29.0,0,0,,,,,,,,,,,,,,,,,,
2963,0,0,0,0,0,0,1.7320385,0.64155513,1.37677717,0.88915807,1.19755924,1.30180514,1.2448653,2.36213899,0.96699303,1.82442188,0,0,0,0,0,0,1,56:29.0,0,0,,,,,,,,,,,,,,,,,,
2964,0,0,0,0,0,0,1.75400627,0.63191527,1.39307594,0.920829,1.17313015,1.25404298,1.22126281,2.39806962,0.95562267,1.91993165,0,0,0,0,0,0,1,56:29.0,0,0,,,,,,,,,,,,,,,,,,
2965,0,0,0,0,0,0,1.6805557,0.61164796,1.29688728,0.86799061,1.12735939,1.22401595,1.05632508,2.33373356,0.8604784,1.87300777,0,0,0,0,0,0,1,56:30.0,0,0,,,,,,,,,,,,,,,,,,
2966,0,0,0,0,0,0,1.62080133,0.56344712,1.21989429,0.78555143,1.07985306,1.08865416,0.98143417,2.29013109,0.81678158,1.84713948,0,0,0,0,0,0,1,56:30.0,0,0,,,,,,,,,,,,,,,,,,
2967,0,0,0,0,0,0,1.69152534,0.62772566,1.32657301,0.86293292,1.12858498,1.20815051,1.05656719,2.20637989,0.86640376,1.87167549,0,0,0,0,0,0,1,56:30.0,0,0,,,,,,,,,,,,,,,,,,
2968,0,0,0,0,0,0,1.64524055,0.59369606,1.28451693,0.8426891,1.10746396,1.15967572,1.01566231,2.10245681,0.8151049,1.84501672,0,0,0,0,0,0,1,56:30.0,0,0,,,,,,,,,,,,,,,,,,
2969,0,0,0,0,0,0,1.591277,0.53651243,1.22735548,0.79868579,1.06122887,1.09258699,0.93416691,2.00446105,0.73250061,1.8296243,0,0,0,0,0,0,1,56:30.0,0,0,,,,,,,,,,,,,,,,,,
2970,0,0,0,0,0,0,1.69325805,0.61878967,1.37893713,0.87855816,1.13999403,1.28124547,1.0572952,2.01745129,0.86146504,1.97234535,0,0,0,0,0,0,1,56:31.0,0,0,,,,,,,,,,,,,,,,,,
2971,0,0,0,0,0,0,1.70169604,0.61098605,1.38560915,0.87338477,1.15432382,1.2474966,1.02956784,2.0047431,0.83935469,1.98875916,0,0,0,0,0,0,1,56:31.0,0,0,,,,,,,,,,,,,,,,,,
2972,0,0,0,0,0,0,1.71958089,0.62573969,1.38427067,0.87004018,1.15281582,1.19995892,0.97438222,2.07561278,0.77584261,2.07413054,0,0,0,0,0,0,1,56:31.0,0,0,,,,,,,,,,,,,,,,,,
2973,0,0,0,0,0,0,1.77596605,0.66713411,1.51882529,0.9715265,1.21783757,1.38732672,1.1594677,2.21578717,0.9400593,2.11929417,0,0,0,0,0,0,1,56:31.0,0,0,,,,,,,,,,,,,,,,,,
2974,0,0,0,0,0,0,1.79570699,0.70679682,1.53495383,0.98386043,1.25606298,1.40043938,1.11846519,2.30881476,0.93450981,2.08720922,0,0,0,0,0,0,1,56:32.0,0,0,,,,,,,,,,,,,,,,,,
2975,0,0,0,0,0,0,1.85044217,0.71886694,1.57105708,0.99906629,1.26309776,1.39231765,1.1548419,2.37575436,0.93498755,2.03303051,0,0,0,0,0,0,1,56:32.0,0,0,,,,,,,,,,,,,,,,,,
2976,0,0,0,0,0,0,1.81596899,0.75411391,1.63642228,1.00076318,1.35239315,1.50151336,1.20236802,2.46043825,1.01883006,2.07851291,0,0,0,0,0,0,1,56:32.0,0,0,,,,,,,,,,,,,,,,,,
2977,0,0,0,0,0,0,1.89355493,0.76746643,1.68093717,1.01988316,1.34116769,1.43205738,1.15625596,2.37353253,0.95377457,2.22066784,0,0,0,0,0,0,1,56:32.0,0,0,,,,,,,,,,,,,,,,,,
2978,0,0,0,0,0,0,1.80166531,0.71661615,1.5731144,0.95911145,1.28099036,1.37186849,1.05565548,2.24662042,0.88611001,2.18128777,0,0,0,0,0,0,1,56:32.0,0,0,,,,,,,,,,,,,,,,,,
2979,0,0,0,0,0,0,1.84082913,0.75820494,1.64852536,0.9548403,1.30481219,1.49553084,1.17369425,2.16025329,1.05372381,2.28141856,0,0,0,0,0,0,1,56:33.0,0,0,,,,,,,,,,,,,,,,,,
2980,0,0,0,0,0,0,1.88933742,0.77804977,1.66959441,1.02708519,1.31714177,1.51108694,1.19003832,2.07342792,1.05767167,2.25419283,0,0,0,0,0,0,1,56:33.0,0,0,,,,,,,,,,,,,,,,,,
2981,0,0,0,0,0,0,1.83634031,0.73750705,1.62651098,1.03150475,1.3318032,1.52433693,1.1829412,1.99998581,1.04934859,2.05578423,0,0,0,0,0,0,1,56:33.0,0,0,,,,,,,,,,,,,,,,,,
2982,0,0,0,0,0,0,1.85389423,0.74488533,1.6944263,1.04726362,1.34033573,1.60688293,1.2438283,2.09259653,1.11502171,2.1987834,0,0,0,0,0,0,1,56:33.0,0,0,,,,,,,,,,,,,,,,,,
2983,0,0,0,0,0,0,1.85027742,0.78746319,1.64473987,1.06861842,1.36655927,1.62285376,1.20588553,2.17853951,1.10488355,2.13765669,0,0,0,0,0,0,1,56:33.0,0,0,,,,,,,,,,,,,,,,,,
2984,0,0,0,0,0,0,1.84142947,0.78324658,1.61973715,1.0461303,1.37235415,1.56292009,1.18576932,2.29409552,1.06225348,2.11896396,0,0,0,0,0,0,1,56:34.0,0,0,,,,,,,,,,,,,,,,,,
2985,0,0,0,0,0,0,1.82614267,0.74972302,1.65235245,1.06417823,1.41687667,1.65780318,1.32276225,2.39462662,1.17103589,1.99338484,0,0,0,0,0,0,1,56:34.0,0,0,,,,,,,,,,,,,,,,,,
2986,0,0,0,0,0,0,1.94395995,0.83446211,1.76668286,1.14468348,1.463866,1.71515429,1.34891868,2.50042319,1.17078328,2.18542647,0,0,0,0,0,0,1,56:34.0,0,0,,,,,,,,,,,,,,,,,,
2987,0,0,0,0,0,0,1.96479583,0.79721659,1.77034605,1.11060166,1.40916455,1.65202522,1.28910124,2.48860264,1.15424824,2.21891809,0,0,0,0,0,0,1,56:34.0,0,0,,,,,,,,,,,,,,,,,,
2988,0,0,0,0,0,0,1.94297779,0.80605131,1.73061979,1.06040657,1.37875247,1.63569212,1.28229177,2.41827774,1.18583322,2.41245031,0,0,0,0,0,0,1,56:34.0,0,0,,,,,,,,,,,,,,,,,,
2989,0,0,0,0,0,0,2.04454708,0.85696673,1.81082451,1.12823439,1.41166258,1.69046807,1.32129228,2.33491802,1.22430372,2.4356091,0,0,0,0,0,0,1,56:35.0,0,0,,,,,,,,,,,,,,,,,,
2990,0,0,0,0,0,0,2.02332807,0.85462838,1.77865005,1.12596035,1.39822769,1.67926288,1.29693604,2.23664856,1.21817267,2.36118126,0,0,0,0,0,0,1,56:35.0,0,0,,,,,,,,,,,,,,,,,,
2991,0,0,0,0,0,0,1.92499483,0.79374576,1.66346693,1.04838276,1.35343504,1.57921731,1.23759556,2.15417099,1.19266021,2.31701159,0,0,0,0,0,0,1,56:35.0,0,0,,,,,,,,,,,,,,,,,,
2992,0,0,0,0,0,0,2.04502964,0.85369492,1.82854211,1.15954816,1.42113781,1.74880242,1.39081955,2.27106404,1.3128283,2.36393714,0,0,0,0,0,0,1,56:35.0,0,0,,,,,,,,,,,,,,,,,,
2993,0,0,0,0,0,0,2.00218487,0.8171733,1.77260137,1.14187562,1.40552819,1.7096169,1.36427033,2.25768852,1.2921406,2.311306,0,0,0,0,0,0,1,56:35.0,0,0,,,,,,,,,,,,,,,,,,
2994,0,0,0,0,0,0,1.95543551,0.76427418,1.68753874,1.08415282,1.35222697,1.61644399,1.28584528,2.32297635,1.20904684,2.31528401,0,0,0,0,0,0,1,56:36.0,0,0,,,,,,,,,,,,,,,,,,
2995,0,0,0,0,0,0,2.0428443,0.84194297,1.81583774,1.17342925,1.43228912,1.77466381,1.45414352,2.51283693,1.36844087,2.40997744,0,0,0,0,0,0,1,56:36.0,0,0,,,,,,,,,,,,,,,,,,
2996,0,0,0,0,0,0,2.02022481,0.84621209,1.75825286,1.14528203,1.43354928,1.72299731,1.40618563,2.52775836,1.3212198,2.31312084,0,0,0,0,0,0,1,56:36.0,0,0,,,,,,,,,,,,,,,,,,
2997,0,0,0,0,0,0,1.96654236,0.80229479,1.6816287,1.10648763,1.39527643,1.64591408,1.35943341,2.49206829,1.25187576,2.24657726,0,0,0,0,0,0,1,56:36.0,0,0,,,,,,,,,,,,,,,,,,
2998,0,0,0,0,0,0,2.00138426,0.84219241,1.75829494,1.15221822,1.44543207,1.77334929,1.47294319,2.56083608,1.36128557,2.27038574,0,0,0,0,0,0,1,56:36.0,0,0,,,,,,,,,,,,,,,,,,
2999,0,0,0,0,0,0,2.02160573,0.85033059,1.76446116,1.16442275,1.42112732,1.75289845,1.43969584,2.43843126,1.32470274,2.30082488,0,0,0,0,0,0,1,56:37.0,0,0,,,,,,,,,,,,,,,,,,
3000,0,0,0,0,0,0,1.94549084,0.81289256,1.67497706,1.11420369,1.39133227,1.68578434,1.35699558,2.28879261,1.2653091,2.21449423,0,0,0,0,0,0,1,56:37.0,0,0,,,,,,,,,,,,,,,,,,
3001,0,0,0,0,0,0,1.88932014,0.75947553,1.62328553,1.06907499,1.35389471,1.63520789,1.33285797,2.16686606,1.25556922,2.17450237,0,0,0,0,0,0,1,56:37.0,0,0,,,,,,,,,,,,,,,,,,
3002,0,0,0,0,0,0,1.98552048,0.84106183,1.76599395,1.1796155,1.43815351,1.78882504,1.47718942,2.16957307,1.35138798,2.20859861,0,0,0,0,0,0,1,56:37.0,0,0,,,,,,,,,,,,,,,,,,
3003,0,0,0,0,0,0,1.90876675,0.77956432,1.72754049,1.17745173,1.47021031,1.78021479,1.49129415,2.15281749,1.34188223,1.94007409,0,0,0,0,0,0,1,56:37.0,0,0,,,,,,,,,,,,,,,,,,
